id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,
90,Wuthering Heights (Penguin Classics),Emily Brontë,4.6,13451,"['Literature & Fiction', 'Genre Fiction']",141439556,141439556,"https://images-na.ssl-images-amazon.com/images/I/41dAOQBWAUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0141439556,,
91,The Picture of Dorian Gray,Oscar Wilde,4.5,10147,"['LGBTQ+ Books', 'Literature & Fiction']",141439572,141439572,"https://images-na.ssl-images-amazon.com/images/I/41Gl8oGuVDS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0141439572,,
92,Where the Wild Things Are,Maurice Sendak,4.9,27536,"[""Children's Books"", 'Animals']",64431789,64431789,"https://images-na.ssl-images-amazon.com/images/I/615VKkb9nNL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0064431789,,
93,"SuperLife: The 5 Simple Fixes That Will Make You Healthy, Fit, and Eternally Awesome",Darin Olien,4.7,10050,"['Health, Fitness & Dieting', 'Diets & Weight Loss']",62297198,62297198,"https://images-na.ssl-images-amazon.com/images/I/51lgtaS8b+L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062297198,,
94,"The 4-Hour Work Week: Escape the 9-5, Live Anywhere and Join the New Rich",Timothy Ferriss,4.5,15420,"['Business & Money', 'Business Culture']",91929113,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51+U4oyBDJL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0091929113,,
95,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,4.5,27096,"['Biographies & Memoirs', 'Historical']",62300547,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51gufUMfXZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062300547,,
96,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,4.5,27096,"['History', 'Americas']",62300555,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41Ob0TaHDwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062300555,,
97,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,4.7,13319,"['Engineering & Transportation', 'Engineering']",62301233,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51kWCi08LOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062301233,,
98,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,4.7,13319,"['Engineering & Transportation', 'Engineering']",006230125X,006230125X,"https://images-na.ssl-images-amazon.com/images/I/5112YFsXIJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006230125X,,
99,The Art of Racing in the Rain,Garth Stein,4.7,14886,"['Literature & Fiction', 'Genre Fiction']",61537934,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41d5u91EnxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0061537934,,
100,The Art of Racing in the Rain: A Novel,Garth Stein,4.7,14886,"['Literature & Fiction', 'Genre Fiction']",61537969,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41xQVphTvuL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0061537969,,
101,Why We Sleep,Matthew Walker,4.7,14807,"['Health, Fitness & Dieting', 'Psychology & Counseling']",141983760,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41yN1NYjE8L._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0141983760,,
102,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,4.8,43801,"['Business & Money', 'Job Hunting & Careers']",141988517,141988517,"https://images-na.ssl-images-amazon.com/images/I/41EATHVLJRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0141988517,,
103,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,4.7,64522,"['Literature & Fiction', 'Genre Fiction']",62315005,62315005,"https://images-na.ssl-images-amazon.com/images/I/51kcX5PpaZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062315005,,
104,Sapiens: A Brief History of Humankind,Yuval Noah Harari,4.6,50059,"['History', 'World']",62316095,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41+lolL22gL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062316095,,
105,Sapiens: A Brief History of Humankind,by Yuval Harari (Author),4.6,50059,"['History', 'World']",62316117,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41lZKXt1+ML._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062316117,,
106,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,4.7,12943,"['Biographies & Memoirs', 'Professionals & Academics']",62319787,62319787,"https://images-na.ssl-images-amazon.com/images/I/51mqAQYYSTL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062319787,,
107,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,4.7,12943,"['Biographies & Memoirs', 'Professionals & Academics']",62319795,62319795,"https://images-na.ssl-images-amazon.com/images/I/51r+K-AOeOL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062319795,,
108,The Guest List: A Novel,Lucy Foley,4.2,54938,"['Mystery, Thriller & Suspense', 'Mystery']",62868942,62868942,"https://images-na.ssl-images-amazon.com/images/I/514elGDUfjS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062868942,,
109,The Tattooist of Auschwitz: A Novel,Heather Morris,4.7,46174,"['Literature & Fiction', 'Genre Fiction']",006287067X,006287067X,"https://images-na.ssl-images-amazon.com/images/I/41gDC9FSp1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006287067X,,
110,Looking for Alaska,John Green,4.6,13463,"['Romance', 'Contemporary']",142402516,142402516,"https://images-na.ssl-images-amazon.com/images/I/41bWeuNX4AL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0142402516,,
111,The Gruffalo,Julia Donaldson,4.9,20576,"[""Children's Books"", 'Animals']",142403873,142403873,"https://images-na.ssl-images-amazon.com/images/I/51inFTeRHCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0142403873,,
112,The Outsiders,S. E. Hinton,4.8,25054,"['Teen & Young Adult', 'Literature & Fiction']",014240733X,014240733X,"https://images-na.ssl-images-amazon.com/images/I/41pfjBeMsQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/014240733X,,
113,HarperLuxe The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,4.6,58209,"['Self-Help', 'Happiness']",62899147,62899147,"https://images-na.ssl-images-amazon.com/images/I/51AffTW1D6L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062899147,,
114,The Duke and I: The (Bridgertons Book 1),Julia Quinn,4.6,32433,"['Literature & Fiction', ""Women's Fiction""]",62353594,62353594,"https://images-na.ssl-images-amazon.com/images/I/51EmwLRVG8L._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0062353594,,
115,"To Sir Phillip, With Love (Bridgertons Book 5)",Julia Quinn,4.6,15975,"['Literature & Fiction', ""Women's Fiction""]",006235373X,006235373X,"https://images-na.ssl-images-amazon.com/images/I/51fpkt9miwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006235373X,,
116,When He Was Wicked (Bridgertons Book 6),Julia Quinn,4.6,14459,"['Romance', 'Historical']",62353780,62353780,"https://images-na.ssl-images-amazon.com/images/I/51oNnoUdvYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062353780,,
117,"Divergent (Divergent Series, 1)",Veronica Roth,4.6,29549,"['Teen & Young Adult', 'Literature & Fiction']",62387243,62387243,"https://images-na.ssl-images-amazon.com/images/I/51YIcGCYtxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062387243,,
118,The Fault in Our Stars,John Green,4.7,57358,"['Teen & Young Adult', 'Literature & Fiction']",014242417X,014242417X,"https://images-na.ssl-images-amazon.com/images/I/51ED6WxFy8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/014242417X,,
119,A People's History of the United States,Howard Zinn,4.7,10298,"['History', 'Americas']",62397346,62397346,"https://images-na.ssl-images-amazon.com/images/I/41JK-Af6EjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062397346,,
120,Never Split the Difference: Negotiating As If Your Life Depended On It,Chris VossTahl Raz,4.8,21322,"['Business & Money', 'Management & Leadership']",62407805,62407805,"https://images-na.ssl-images-amazon.com/images/I/51x2TUCaM4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062407805,,
121,"To Kill a Mockingbird, 50th Anniversary Edition",Harper Lee,4.8,53270,"['Literature & Fiction', 'Genre Fiction']",62420704,62420704,"https://images-na.ssl-images-amazon.com/images/I/51Dv42myl0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062420704,,
122,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)",by Dr. Steven R Gundry MD (Author),4.4,12492,"['Health, Fitness & Dieting', 'Diets & Weight Loss']",006242713X,006242713X,"https://images-na.ssl-images-amazon.com/images/I/51vu57p4y7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006242713X,,
123,Room on the Broom,Julia Donaldson,4.9,29363,"[""Children's Books"", 'Science Fiction & Fantasy']",142501123,142501123,"https://images-na.ssl-images-amazon.com/images/I/61717NOl-IL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0142501123,,
124,A Gentleman in Moscow: A Novel,Amor Towles,4.6,37254,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",143110438,143110438,"https://images-na.ssl-images-amazon.com/images/I/51J3IGk3bPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143110438,,
125,The Book of Longings: A Novel,Sue Monk Kidd,4.5,12828,"['Literature & Fiction', 'Genre Fiction']",143111396,143111396,"https://images-na.ssl-images-amazon.com/images/I/51-lWLVRbxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143111396,,
126,Dune (Penguin Galaxy),Frank Herbert,4.7,43289,"['Literature & Fiction', 'United States']",143111582,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51CU7gd1yrL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0143111582,,
127,A Discovery of Witches (All Souls Series),Deborah Harkness,4.6,20152,"['Literature & Fiction', 'Genre Fiction']",143119680,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51boSeNa2DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143119680,,
128,The Invention of Wings,Sue Monk Kidd,4.7,17777,"['Literature & Fiction', 'Genre Fiction']",143121707,143121707,"https://images-na.ssl-images-amazon.com/images/I/41yzh9vopML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143121707,,
129,"Shadow of Night (All Souls Trilogy, Bk 2) (All Souls Series)",Deborah Harkness,4.7,14153,"['Literature & Fiction', 'Genre Fiction']",143123629,143123629,"https://images-na.ssl-images-amazon.com/images/I/51zcioJsVqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143123629,,
130,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,4.8,28517,"['History', 'Americas']",143125478,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41MZY+anwcL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0143125478,,
131,The Book of Life: A Novel (All Souls Series),Deborah Harkness,4.7,16685,"['Literature & Fiction', 'Genre Fiction']",143127527,143127527,"https://images-na.ssl-images-amazon.com/images/I/51p9xS+QkTL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0143127527,,
132,Everything I Never Told You,Celeste Ng,4.3,21486,"['Literature & Fiction', 'Genre Fiction']",143127551,143127551,"https://images-na.ssl-images-amazon.com/images/I/51CCfyY1sqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143127551,,
133,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",by Bessel van der Kolk M.D. (Author),4.8,39631,"['Medical Books', 'Medicine']",143127748,143127748,"https://images-na.ssl-images-amazon.com/images/I/41D3enj6JVS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143127748,,
134,Ikigai: The Japanese Secret to a Long and Happy Life,Héctor GarcíaFrancesc Miralles,4.6,19968,"['Health, Fitness & Dieting', 'Aging']",143130722,143130722,"https://images-na.ssl-images-amazon.com/images/I/41SG4SO4T9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143130722,,
135,Wreck This Journal: Now in Color,Keri Smith,4.7,17424,"['Crafts, Hobbies & Home', 'Crafts & Hobbies']",143131664,143131664,"https://images-na.ssl-images-amazon.com/images/I/51KCTNWR6rL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143131664,,
136,The Salt Path: A Memoir,Raynor Winn,4.4,11306,"['Reference', 'Writing, Research & Publishing Guides']",143134116,143134116,"https://images-na.ssl-images-amazon.com/images/I/61ENECwqxyL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0143134116,,
137,We Were the Lucky Ones: A Novel,Georgia Hunter,4.7,10610,"['Literature & Fiction', 'Genre Fiction']",143134760,143134760,"https://images-na.ssl-images-amazon.com/images/I/41vS4wMAOEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143134760,,
138,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,4.8,28517,"['History', 'Americas']",143136968,143136968,"https://images-na.ssl-images-amazon.com/images/I/41mKGEQCruL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143136968,,
139,"Inner Engineering: A Yogi's Guide to Joy [Paperback] [Jan 01, 2014] SADHGURU",Sadhguru,4.7,11245,"['Religion & Spirituality', 'New Age & Spirituality']",143428845,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51tEI+nAhdL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0143428845,,
140,Animal Farm,George Orwell,4.7,26096,"['Literature & Fiction', 'United States']",151072558,151072558,"https://images-na.ssl-images-amazon.com/images/I/51DmCgc5QvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0151072558,,
141,Life of Pi,Yann Martel,4.4,12860,"['Literature & Fiction', 'Genre Fiction']",156027321,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51rxEvLljUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0156027321,,
142,Pride and Prejudice (Oxford World's Classics),Jane Austen,4.6,24978,"['Literature & Fiction', 'History & Criticism']",198826737,198826737,"https://images-na.ssl-images-amazon.com/images/I/41b8puGtB+L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0198826737,,
143,The Picture of Dorian Gray (Oxford World's Classics),Oscar Wilde,4.5,10147,"['LGBTQ+ Books', 'Literature & Fiction']",199535981,199535981,"https://images-na.ssl-images-amazon.com/images/I/51E4FepR8+L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0199535981,,
144,Breath: The New Science of a Lost Art,James Nestor,4.7,14703,"['Health, Fitness & Dieting', 'Alternative Medicine']",241289122,24128912,"https://images-na.ssl-images-amazon.com/images/I/41aYi-hfFOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0241289122,,
145,Marvel Encyclopedia New Edition,Stan LeeDK,4.9,11017,"['Comics & Graphic Novels', 'Graphic Novels']",241357551,241357551,"https://images-na.ssl-images-amazon.com/images/I/61nz1T7ejwL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0241357551,,
146,Hinch Yourself Happy: All The Best Cleaning Tips To Shine Your Sink And Soothe Your Soul,Mrs Hinch,4.7,17523,"['Crafts, Hobbies & Home', 'Home Improvement & Design']",241399750,241399750,"https://images-na.ssl-images-amazon.com/images/I/310vGuY0NBL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0241399750,,
147,Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,Anne Glenconner,4.4,13678,"['History', 'Europe']",306846365,306846365,"https://images-na.ssl-images-amazon.com/images/I/41aX4rvF9WL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0306846365,,
148,Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,Anne Glenconner,4.4,13678,"['History', 'Europe']",306846373,306846373,"https://images-na.ssl-images-amazon.com/images/I/41M4v3odsGL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0306846373,,
149,Mrs Hinch: The Activity Journal,Mrs Hinch,4.8,15127,"['Crafts, Hobbies & Home', 'Home Improvement & Design']",241426847,241426847,"https://images-na.ssl-images-amazon.com/images/I/417LgrqQihL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0241426847,,
150,The Monster at the End of This Book,Jon Stone,4.9,23181,"[""Children's Books"", 'Activities, Crafts & Games']",307010856,307010856,"https://images-na.ssl-images-amazon.com/images/I/61Xs6x5WOwL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307010856,,
151,Just Me and My Dad (Little Critter),Mercer Mayer,4.8,11409,"[""Children's Books"", 'Animals']",307118398,307118398,"https://images-na.ssl-images-amazon.com/images/I/610vSvpmhSL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307118398,,
152,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,4.3,67564,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",241988268,241988268,"https://images-na.ssl-images-amazon.com/images/I/51B1gVTuEdS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0241988268,,
153,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,4.3,67564,"['Comics & Graphic Novels', 'Graphic Novels']",241991021,241991021,"https://images-na.ssl-images-amazon.com/images/I/511SOAokALL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0241991021,,
154,Americanah: A novel (ALA Notable Books for Adults),Chimamanda Ngozi Adichie,4.6,11826,"['Literature & Fiction', 'Genre Fiction']",307271080,307271080,"https://images-na.ssl-images-amazon.com/images/I/51OjQx1PtSL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307271080,,
155,Harry Potter and the Half-Blood Prince (Book 6),J.K. Rowling,4.9,27632,"[""Children's Books"", 'Growing Up & Facts of Life']",307283658,307283658,"https://images-na.ssl-images-amazon.com/images/I/51mnCyAWskL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307283658,,
156,Sharp Objects,Gillian Flynn,4.4,16417,"['Mystery, Thriller & Suspense', 'Mystery']",307341550,307341550,"https://images-na.ssl-images-amazon.com/images/I/410c6rSRdBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307341550,,
157,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,4.6,16113,"['Self-Help', 'Relationships']",307352145,307352145,"https://images-na.ssl-images-amazon.com/images/I/41Fl9hWHPOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307352145,,
158,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,4.6,16113,"['Self-Help', 'Relationships']",307352153,307352153,"https://images-na.ssl-images-amazon.com/images/I/41hUEwpRWKL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307352153,,
159,The Road (Oprah's Book Club),Cormac McCarthy,4.4,10644,"['Literature & Fiction', 'Contemporary']",307387895,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41OYjTKJ8eL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307387895,,
160,Americanah,Chimamanda Ngozi Adichie,4.6,11826,"['Literature & Fiction', 'Genre Fiction']",307455920,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51gN4UHWDrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307455920,,
161,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Timothy Ferriss,4.5,15420,"['Business & Money', 'Business Culture']",307465357,307465357,"https://images-na.ssl-images-amazon.com/images/I/51I2EIRF44L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307465357,,
162,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,4.5,21315,"['Travel', 'United States']",307476073,307476073,"https://images-na.ssl-images-amazon.com/images/I/51knH1x-f6L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0307476073,,
